"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)","speed (km/sec)","vr (km/sec)","vi (km/sec)"
29 Feb 2024 19:51:00.000,-1786.827794,-6446.704464,-2372.987032,5.606418,2.987193,-7.546154,9.864061,-1.601589,9.733170
29 Feb 2024 19:52:00.000,-1447.074257,-6254.507983,-2820.599500,5.716594,3.420114,-7.369017,9.933732,-1.266168,9.852708
29 Feb 2024 19:53:00.000,-1101.311436,-6036.314077,-3256.475321,5.806279,3.852859,-7.154956,9.987531,-0.914360,9.945588
29 Feb 2024 19:54:00.000,-750.844685,-5792.315397,-3678.419958,5.873025,4.279300,-6.904871,10.024074,-0.550197,10.008964
29 Feb 2024 19:55:00.000,-397.108699,-5523.079382,-4084.330773,5.914998,4.693129,-6.620928,10.042378,-0.178378,10.040794
29 Feb 2024 19:56:00.000,-41.625923,-5229.548148,-4472.272202,5.931129,5.088227,-6.306514,10.041935,0.195958,10.040023
29 Feb 2024 19:57:00.000,314.042369,-4913.016188,-4840.544872,5.921201,5.459026,-5.966080,10.022759,0.567529,10.006678
29 Feb 2024 19:58:00.000,668.348073,-4575.087071,-5187.742037,5.885865,5.800837,-5.604880,9.985379,0.931213,9.941863
29 Feb 2024 19:59:00.000,1019.806572,-4217.613118,-5512.788166,5.826570,6.110087,-5.228643,9.930800,1.282335,9.847660
29 Feb 2024 20:00:00.000,1367.040949,-3842.624115,-5814.956949,5.745429,6.384446,-4.843223,9.860421,1.616899,9.726949

