"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)","speed (km/sec)","vr (km/sec)","vi (km/sec)"
29 Feb 2024 02:23:30.000,-6428.114069,8.291582,15.035344,-0.010157,-7.874554,0.000325,7.874561,0.000000,7.874561
29 Feb 2024 02:24:00.000,-6424.051261,-228.658348,15.034905,0.280110,-7.869577,-0.000354,7.874561,0.000000,7.874561
29 Feb 2024 02:24:30.000,-6411.257140,-465.297495,15.014032,0.569995,-7.853904,-0.001033,7.874561,0.000000,7.874561
29 Feb 2024 02:25:00.000,-6389.749094,-701.304227,14.972752,0.859106,-7.827556,-0.001710,7.874561,0.000000,7.874561
29 Feb 2024 02:25:30.000,-6359.556358,-936.357775,14.911121,1.147049,-7.790570,-0.002385,7.874561,0.000000,7.874561
29 Feb 2024 02:26:00.000,-6320.719966,-1170.138664,14.829224,1.433434,-7.742994,-0.003057,7.874561,0.000000,7.874561
29 Feb 2024 02:26:30.000,-6273.292705,-1402.329146,14.727172,1.717869,-7.684895,-0.003724,7.874561,0.000000,7.874561
29 Feb 2024 02:27:00.000,-6217.339036,-1632.613639,14.605103,1.999970,-7.616351,-0.004387,7.874561,0.000000,7.874561
29 Feb 2024 02:27:30.000,-6152.935008,-1860.679149,14.463184,2.279353,-7.537455,-0.005043,7.874561,0.000000,7.874561
29 Feb 2024 02:28:00.000,-6080.168157,-2086.215698,14.301607,2.555638,-7.448314,-0.005693,7.874561,0.000000,7.874561
29 Feb 2024 02:28:30.000,-5999.137385,-2308.916746,14.120591,2.828449,-7.349050,-0.006335,7.874561,0.000000,7.874561
29 Feb 2024 02:29:00.000,-5909.952825,-2528.479607,13.920383,3.097416,-7.239798,-0.006968,7.874561,0.000000,7.874561
29 Feb 2024 02:29:30.000,-5812.735694,-2744.605859,13.701256,3.362173,-7.120705,-0.007592,7.874561,0.000000,7.874561
29 Feb 2024 02:30:00.000,-5707.618125,-2957.001753,13.463506,3.622361,-6.991934,-0.008205,7.874561,0.000000,7.874561
29 Feb 2024 02:30:30.000,-5594.742989,-3165.378609,13.207457,3.877624,-6.853660,-0.008808,7.874561,0.000000,7.874561
29 Feb 2024 02:31:00.000,-5474.263703,-3369.453208,12.933457,4.127618,-6.706071,-0.009398,7.874561,0.000000,7.874561
29 Feb 2024 02:31:30.000,-5346.344017,-3568.948182,12.641879,4.372002,-6.549367,-0.009976,7.874561,0.000000,7.874561
29 Feb 2024 02:32:00.000,-5211.157794,-3763.592384,12.333118,4.610443,-6.383761,-0.010540,7.874561,0.000000,7.874561
29 Feb 2024 02:32:30.000,-5068.888774,-3953.121262,12.007594,4.842618,-6.209479,-0.011090,7.874561,0.000000,7.874561
29 Feb 2024 02:33:00.000,-4919.730322,-4137.277215,11.665750,5.068211,-6.026758,-0.011624,7.874561,0.000000,7.874561
29 Feb 2024 02:33:30.000,-4763.885171,-4315.809947,11.308051,5.286915,-5.835844,-0.012143,7.874561,0.000000,7.874561
29 Feb 2024 02:34:00.000,-4601.565137,-4488.476803,10.934982,5.498434,-5.637000,-0.012645,7.874561,0.000000,7.874561
29 Feb 2024 02:34:30.000,-4432.990839,-4655.043101,10.547051,5.702480,-5.430493,-0.013131,7.874561,0.000000,7.874561
29 Feb 2024 02:35:00.000,-4258.391398,-4815.282450,10.144784,5.898775,-5.216606,-0.013598,7.874561,0.000000,7.874561
29 Feb 2024 02:35:30.000,-4078.004122,-4968.977060,9.728730,6.087052,-4.995628,-0.014047,7.874561,0.000000,7.874561
29 Feb 2024 02:36:00.000,-3892.074186,-5115.918035,9.299452,6.267057,-4.767861,-0.014477,7.874561,0.000000,7.874561
29 Feb 2024 02:36:30.000,-3700.854298,-5255.905659,8.857535,6.438543,-4.533613,-0.014887,7.874561,0.000000,7.874561
29 Feb 2024 02:37:00.000,-3504.604358,-5388.749666,8.403579,6.601278,-4.293203,-0.015276,7.874561,0.000000,7.874561
29 Feb 2024 02:37:30.000,-3303.591099,-5514.269501,7.938201,6.755042,-4.046958,-0.015646,7.874561,0.000000,7.874561
29 Feb 2024 02:38:00.000,-3098.087731,-5632.294561,7.462034,6.899624,-3.795213,-0.015993,7.874561,0.000000,7.874561
29 Feb 2024 02:38:30.000,-2888.373566,-5742.664431,6.975725,7.034828,-3.538310,-0.016319,7.874561,0.000000,7.874561
29 Feb 2024 02:39:00.000,-2674.733640,-5845.229102,6.479935,7.160471,-3.276597,-0.016623,7.874561,0.000000,7.874561
29 Feb 2024 02:39:30.000,-2457.458323,-5939.849171,5.975337,7.276381,-3.010431,-0.016905,7.874561,0.000000,7.874561
29 Feb 2024 02:40:00.000,-2236.842926,-6026.396035,5.462618,7.382402,-2.740173,-0.017163,7.874561,0.000000,7.874561
29 Feb 2024 02:40:30.000,-2013.187302,-6104.752063,4.942475,7.478389,-2.466191,-0.017398,7.874561,0.000000,7.874561
29 Feb 2024 02:41:00.000,-1786.795435,-6174.810756,4.415613,7.564212,-2.188857,-0.017609,7.874561,0.000000,7.874561
29 Feb 2024 02:41:30.000,-1557.975027,-6236.476893,3.882751,7.639753,-1.908548,-0.017797,7.874561,0.000000,7.874561
29 Feb 2024 02:42:00.000,-1327.037081,-6289.666660,3.344611,7.704911,-1.625645,-0.017960,7.874561,-0.000000,7.874561
29 Feb 2024 02:42:30.000,-1094.295480,-6334.307764,2.801925,7.759597,-1.340532,-0.018099,7.874561,-0.000000,7.874561
29 Feb 2024 02:43:00.000,-860.066556,-6370.339530,2.255431,7.803737,-1.053598,-0.018213,7.874561,-0.000000,7.874561
29 Feb 2024 02:43:30.000,-624.668664,-6397.712985,1.705871,7.837269,-0.765231,-0.018302,7.874561,-0.000000,7.874561
29 Feb 2024 02:44:00.000,-388.421747,-6416.390925,1.153993,7.860150,-0.475824,-0.018367,7.874561,-0.000000,7.874561
29 Feb 2024 02:44:30.000,-151.646903,-6426.347963,0.600547,7.872347,-0.185771,-0.018407,7.874561,-0.000000,7.874561
29 Feb 2024 02:45:00.000,85.334053,-6427.570567,0.046284,7.873845,0.104535,-0.018421,7.874561,-0.000000,7.874561
29 Feb 2024 02:45:30.000,322.199027,-6420.057073,-0.508042,7.864641,0.394699,-0.018411,7.874561,-0.000000,7.874561
29 Feb 2024 02:46:00.000,558.626081,-6403.817695,-1.061677,7.844748,0.684326,-0.018375,7.874561,-0.000000,7.874561
29 Feb 2024 02:46:30.000,794.293872,-6378.874503,-1.613869,7.814192,0.973023,-0.018315,7.874561,-0.000000,7.874561
29 Feb 2024 02:47:00.000,1028.882091,-6345.261401,-2.163868,7.773015,1.260398,-0.018230,7.874561,-0.000000,7.874561
29 Feb 2024 02:47:30.000,1262.071895,-6303.024074,-2.710926,7.721274,1.546060,-0.018120,7.874561,-0.000000,7.874561
29 Feb 2024 02:48:00.000,1493.546341,-6252.219928,-3.254299,7.659038,1.829620,-0.017985,7.874561,-0.000000,7.874561
29 Feb 2024 02:48:30.000,1722.990819,-6192.918015,-3.793249,7.586393,2.110694,-0.017826,7.874561,-0.000000,7.874561
29 Feb 2024 02:49:00.000,1950.093476,-6125.198936,-4.327043,7.503436,2.388898,-0.017642,7.874561,-0.000000,7.874561
29 Feb 2024 02:49:30.000,2174.545645,-6049.154731,-4.854957,7.410281,2.663856,-0.017435,7.874561,-0.000000,7.874561
29 Feb 2024 02:50:00.000,2396.042257,-5964.888757,-5.376271,7.307055,2.935194,-0.017204,7.874561,-0.000000,7.874561
29 Feb 2024 02:50:30.000,2614.282266,-5872.515545,-5.890278,7.193896,3.202542,-0.016949,7.874561,-0.000000,7.874561
29 Feb 2024 02:51:00.000,2828.969046,-5772.160645,-6.396280,7.070960,3.465537,-0.016672,7.874561,-0.000000,7.874561
29 Feb 2024 02:51:30.000,3039.810805,-5663.960455,-6.893588,6.938414,3.723822,-0.016372,7.874561,-0.000000,7.874561
29 Feb 2024 02:52:00.000,3246.520974,-5548.062037,-7.381526,6.796437,3.977045,-0.016049,7.874561,-0.000000,7.874561
29 Feb 2024 02:52:30.000,3448.818602,-5424.622915,-7.859432,6.645223,4.224863,-0.015705,7.874561,-0.000000,7.874561
29 Feb 2024 02:53:00.000,3646.428734,-5293.810862,-8.326656,6.484977,4.466939,-0.015340,7.874561,-0.000000,7.874561
29 Feb 2024 02:53:30.000,3839.082786,-5155.803673,-8.782562,6.315916,4.702944,-0.014953,7.874561,-0.000000,7.874561
29 Feb 2024 02:54:00.000,4026.518910,-5010.788923,-9.226531,6.138271,4.932557,-0.014546,7.874561,-0.000000,7.874561
29 Feb 2024 02:54:30.000,4208.482351,-4858.963708,-9.657960,5.952284,5.155465,-0.014120,7.874561,-0.000000,7.874561
29 Feb 2024 02:55:00.000,4384.725791,-4700.534384,-10.076263,5.758206,5.371367,-0.013674,7.874561,-0.000000,7.874561
29 Feb 2024 02:55:30.000,4555.009687,-4535.716283,-10.480870,5.556302,5.579967,-0.013210,7.874561,-0.000000,7.874561
29 Feb 2024 02:56:00.000,4719.102596,-4364.733417,-10.871232,5.346846,5.780984,-0.012728,7.874561,-0.000000,7.874561
29 Feb 2024 02:56:30.000,4876.781489,-4187.818180,-11.246818,5.130123,5.974144,-0.012228,7.874561,-0.000000,7.874561
29 Feb 2024 02:57:00.000,5027.832057,-4005.211028,-11.607118,4.906427,6.159183,-0.011712,7.874561,-0.000000,7.874561
29 Feb 2024 02:57:30.000,5172.048996,-3817.160153,-11.951642,4.676063,6.335852,-0.011180,7.874561,-0.000000,7.874561
29 Feb 2024 02:58:00.000,5309.236293,-3623.921147,-12.279922,4.439343,6.503908,-0.010633,7.874561,-0.000000,7.874561
29 Feb 2024 02:58:30.000,5439.207488,-3425.756653,-12.591511,4.196589,6.663125,-0.010071,7.874561,-0.000000,7.874561
29 Feb 2024 02:59:00.000,5561.785931,-3222.936007,-12.885987,3.948132,6.813286,-0.009496,7.874561,-0.000000,7.874561
29 Feb 2024 02:59:30.000,5676.805016,-3015.734875,-13.162948,3.694308,6.954187,-0.008907,7.874561,-0.000000,7.874561
29 Feb 2024 03:00:00.000,5784.108415,-2804.434877,-13.422019,3.435463,7.085635,-0.008307,7.874561,-0.000000,7.874561
29 Feb 2024 03:00:30.000,5883.550286,-2589.323204,-13.662847,3.171949,7.207453,-0.007695,7.874561,-0.000000,7.874561
29 Feb 2024 03:01:00.000,5974.995470,-2370.692226,-13.885105,2.904124,7.319475,-0.007073,7.874561,-0.000000,7.874561
29 Feb 2024 03:01:30.000,6058.319679,-2148.839098,-14.088492,2.632351,7.421549,-0.006441,7.874561,-0.000000,7.874561
29 Feb 2024 03:02:00.000,6133.409663,-1924.065354,-14.272729,2.357001,7.513536,-0.005801,7.874561,-0.000000,7.874561
29 Feb 2024 03:02:30.000,6200.163362,-1696.676497,-14.437568,2.078447,7.595310,-0.005152,7.874561,-0.000000,7.874561
29 Feb 2024 03:03:00.000,6258.490046,-1466.981585,-14.582784,1.797068,7.666761,-0.004497,7.874561,-0.000000,7.874561
29 Feb 2024 03:03:30.000,6308.310442,-1235.292811,-14.708179,1.513247,7.727792,-0.003835,7.874561,-0.000000,7.874561
29 Feb 2024 03:04:00.000,6349.556834,-1001.925076,-14.813584,1.227369,7.778320,-0.003168,7.874561,-0.000000,7.874561
29 Feb 2024 03:04:30.000,6382.173163,-767.195565,-14.898854,0.939822,7.818275,-0.002497,7.874561,-0.000000,7.874561
29 Feb 2024 03:05:00.000,6406.115097,-531.423312,-14.963875,0.650999,7.847605,-0.001823,7.874561,-0.000000,7.874561
29 Feb 2024 03:05:30.000,6421.350096,-294.928770,-15.008557,0.361290,7.866268,-0.001146,7.874561,-0.000000,7.874561
29 Feb 2024 03:06:00.000,6427.857453,-58.033372,-15.032841,0.071091,7.874240,-0.000468,7.874561,-0.000000,7.874561
29 Feb 2024 03:06:30.000,6425.628323,178.940902,-15.036692,-0.219205,7.871509,0.000212,7.874561,0.000000,7.874561
29 Feb 2024 03:07:00.000,6414.665736,415.671967,-15.020106,-0.509203,7.858080,0.000890,7.874561,0.000000,7.874561
29 Feb 2024 03:07:30.000,6394.984592,651.838067,-14.983105,-0.798510,7.833970,0.001568,7.874561,0.000000,7.874561
29 Feb 2024 03:08:00.000,6366.611641,887.118215,-14.925740,-1.086730,7.799213,0.002244,7.874561,0.000000,7.874561
29 Feb 2024 03:08:30.000,6329.585446,1121.192627,-14.848089,-1.373474,7.753855,0.002916,7.874561,0.000000,7.874561
29 Feb 2024 03:09:00.000,6283.956332,1353.743159,-14.750256,-1.658351,7.697958,0.003584,7.874561,0.000000,7.874561
29 Feb 2024 03:09:30.000,6229.786315,1584.453738,-14.632376,-1.940974,7.631599,0.004248,7.874561,0.000000,7.874561
29 Feb 2024 03:10:00.000,6167.149023,1813.010791,-14.494608,-2.220959,7.554867,0.004906,7.874561,0.000000,7.874561
29 Feb 2024 03:10:30.000,6096.129588,2039.103671,-14.337139,-2.497925,7.467867,0.005557,7.874561,0.000000,7.874561
29 Feb 2024 03:11:00.000,6016.824538,2262.425084,-14.160184,-2.771496,7.370717,0.006201,7.874561,0.000000,7.874561
29 Feb 2024 03:11:30.000,5929.341660,2482.671499,-13.963983,-3.041301,7.263549,0.006836,7.874561,0.000000,7.874561
29 Feb 2024 03:12:00.000,5833.799859,2699.543566,-13.748802,-3.306971,7.146509,0.007462,7.874561,0.000000,7.874561
29 Feb 2024 03:12:30.000,5730.328990,2912.746522,-13.514935,-3.568147,7.019755,0.008078,7.874561,0.000000,7.874561
29 Feb 2024 03:13:00.000,5619.069688,3121.990589,-13.262699,-3.824474,6.883461,0.008682,7.874561,0.000000,7.874561
29 Feb 2024 03:13:30.000,5500.173170,3326.991371,-12.992436,-4.075602,6.737810,0.009275,7.874561,0.000000,7.874561
29 Feb 2024 03:14:00.000,5373.801038,3527.470240,-12.704515,-4.321191,6.583002,0.009856,7.874561,0.000000,7.874561
29 Feb 2024 03:14:30.000,5240.125050,3723.154712,-12.399327,-4.560906,6.419247,0.010423,7.874561,0.000000,7.874561
29 Feb 2024 03:15:00.000,5099.326893,3913.778822,-12.077285,-4.794423,6.246766,0.010975,7.874561,0.000000,7.874561
29 Feb 2024 03:15:30.000,4951.597936,4099.083480,-11.738829,-5.021423,6.065796,0.011513,7.874561,0.000000,7.874561
29 Feb 2024 03:16:00.000,4797.138964,4278.816827,-11.384418,-5.241599,5.876581,0.012036,7.874561,0.000000,7.874561
29 Feb 2024 03:16:30.000,4636.159914,4452.734578,-11.014534,-5.454650,5.679379,0.012541,7.874561,0.000000,7.874561
29 Feb 2024 03:17:00.000,4468.879580,4620.600351,-10.629679,-5.660287,5.474457,0.013030,7.874561,0.000000,7.874561
29 Feb 2024 03:17:30.000,4295.525324,4782.185988,-10.230376,-5.858231,5.262095,0.013501,7.874561,0.000000,7.874561
29 Feb 2024 03:18:00.000,4116.332762,4937.271869,-9.817169,-6.048213,5.042581,0.013954,7.874561,0.000000,7.874561
29 Feb 2024 03:18:30.000,3931.545445,5085.647208,-9.390619,-6.229975,4.816214,0.014388,7.874561,0.000000,7.874561
29 Feb 2024 03:19:00.000,3741.414529,5227.110338,-8.951305,-6.403268,4.583300,0.014802,7.874561,0.000000,7.874561
29 Feb 2024 03:19:30.000,3546.198431,5361.468990,-8.499826,-6.567859,4.344157,0.015196,7.874561,0.000000,7.874561
29 Feb 2024 03:20:00.000,3346.162483,5488.540547,-8.036793,-6.723523,4.099109,0.015570,7.874561,0.000000,7.874561
29 Feb 2024 03:20:30.000,3141.578565,5608.152300,-7.562838,-6.870049,3.848490,0.015922,7.874561,0.000000,7.874561
29 Feb 2024 03:21:00.000,2932.724738,5720.141676,-7.078603,-7.007237,3.592641,0.016253,7.874561,0.000000,7.874561
29 Feb 2024 03:21:30.000,2719.884870,5824.356465,-6.584747,-7.134901,3.331908,0.016561,7.874561,0.000000,7.874561
29 Feb 2024 03:22:00.000,2503.348243,5920.655021,-6.081941,-7.252868,3.066647,0.016847,7.874561,0.000000,7.874561
29 Feb 2024 03:22:30.000,2283.409165,6008.906460,-5.570870,-7.360977,2.797217,0.017111,7.874561,0.000000,7.874561
29 Feb 2024 03:23:00.000,2060.366569,6088.990833,-5.052226,-7.459081,2.523986,0.017351,7.874561,0.000000,7.874561
29 Feb 2024 03:23:30.000,1834.523605,6160.799294,-4.526716,-7.547048,2.247325,0.017567,7.874561,0.000000,7.874561
29 Feb 2024 03:24:00.000,1606.187229,6224.234243,-3.995053,-7.624756,1.967609,0.017759,7.874561,0.000000,7.874561
29 Feb 2024 03:24:30.000,1375.667789,6279.209462,-3.457960,-7.692101,1.685218,0.017928,7.874561,0.000000,7.874561
29 Feb 2024 03:25:00.000,1143.278596,6325.650231,-2.916168,-7.748992,1.400537,0.018072,7.874561,0.000000,7.874561
29 Feb 2024 03:25:30.000,909.335504,6363.493428,-2.370411,-7.795350,1.113953,0.018191,7.874561,0.000000,7.874561
29 Feb 2024 03:26:00.000,674.156480,6392.687621,-1.821433,-7.831113,0.825854,0.018286,7.874561,0.000000,7.874561
29 Feb 2024 03:26:30.000,438.061169,6413.193127,-1.269980,-7.856233,0.536633,0.018356,7.874561,0.000000,7.874561
29 Feb 2024 03:27:00.000,201.370463,6424.982079,-0.716800,-7.870674,0.246683,0.018400,7.874561,0.000000,7.874561
29 Feb 2024 03:27:30.000,-35.593938,6428.038452,-0.162646,-7.874418,-0.043603,0.018420,7.874561,0.000000,7.874561
29 Feb 2024 03:28:00.000,-272.509960,6422.358092,0.391729,-7.867460,-0.333829,0.018415,7.874561,0.000000,7.874561
29 Feb 2024 03:28:30.000,-509.055599,6407.948720,0.945571,-7.849808,-0.623601,0.018385,7.874561,0.000000,7.874561
29 Feb 2024 03:29:00.000,-744.909349,6384.829920,1.498129,-7.821487,-0.912526,0.018330,7.874561,0.000000,7.874561
29 Feb 2024 03:29:30.000,-979.750648,6353.033115,2.048650,-7.782536,-1.200211,0.018250,7.874561,0.000000,7.874561
29 Feb 2024 03:30:00.000,-1213.260309,6312.601522,2.596387,-7.733007,-1.486265,0.018145,7.874561,0.000000,7.874561
29 Feb 2024 03:30:30.000,-1445.120955,6263.590093,3.140595,-7.672967,-1.770298,0.018015,7.874561,-0.000000,7.874561
29 Feb 2024 03:31:00.000,-1675.017451,6206.065443,3.680534,-7.602499,-2.051925,0.017861,7.874561,0.000000,7.874561
29 Feb 2024 03:31:30.000,-1902.637330,6140.105757,4.215471,-7.521697,-2.330764,0.017683,7.874561,-0.000000,7.874561
29 Feb 2024 03:32:00.000,-2127.671221,6065.800685,4.744678,-7.430673,-2.606434,0.017480,7.874561,-0.000000,7.874561
29 Feb 2024 03:32:30.000,-2349.813266,5983.251220,5.267437,-7.329549,-2.878562,0.017254,7.874561,-0.000000,7.874561
29 Feb 2024 03:33:00.000,-2568.761538,5892.569559,5.783036,-7.218463,-3.146778,0.017005,7.874561,-0.000000,7.874561
29 Feb 2024 03:33:30.000,-2784.218453,5793.878953,6.290775,-7.097566,-3.410716,0.016732,7.874561,-0.000000,7.874561
29 Feb 2024 03:34:00.000,-2995.891170,5687.313539,6.789964,-6.967022,-3.670019,0.016437,7.874561,-0.000000,7.874561
29 Feb 2024 03:34:30.000,-3203.491991,5573.018155,7.279925,-6.827009,-3.924334,0.016119,7.874561,-0.000000,7.874561
29 Feb 2024 03:35:00.000,-3406.738754,5451.148148,7.759991,-6.677716,-4.173315,0.015779,7.874561,-0.000000,7.874561
29 Feb 2024 03:35:30.000,-3605.355214,5321.869159,8.229509,-6.519348,-4.416624,0.015418,7.874561,-0.000000,7.874561
29 Feb 2024 03:36:00.000,-3799.071419,5185.356898,8.687843,-6.352119,-4.653929,0.015036,7.874561,-0.000000,7.874561
29 Feb 2024 03:36:30.000,-3987.624079,5041.796908,9.134368,-6.176257,-4.884910,0.014633,7.874561,-0.000000,7.874561
29 Feb 2024 03:37:00.000,-4170.756919,4891.384309,9.568479,-5.991999,-5.109251,0.014211,7.874561,-0.000000,7.874561
29 Feb 2024 03:37:30.000,-4348.221034,4734.323536,9.989584,-5.799598,-5.326648,0.013769,7.874561,-0.000000,7.874561
29 Feb 2024 03:38:00.000,-4519.775220,4570.828060,10.397112,-5.599314,-5.536804,0.013309,7.874561,-0.000000,7.874561
29 Feb 2024 03:38:30.000,-4685.186309,4401.120097,10.790508,-5.391420,-5.739436,0.012830,7.874561,-0.000000,7.874561
29 Feb 2024 03:39:00.000,-4844.229480,4225.430308,11.169238,-5.176198,-5.934267,0.012334,7.874561,-0.000000,7.874561
29 Feb 2024 03:39:30.000,-4996.688568,4043.997483,11.532788,-4.953941,-6.121032,0.011822,7.874561,-0.000000,7.874561
29 Feb 2024 03:40:00.000,-5142.356357,3857.068219,11.880663,-4.724951,-6.299478,0.011293,7.874561,-0.000000,7.874561
29 Feb 2024 03:40:30.000,-5281.034860,3664.896581,12.212390,-4.489538,-6.469361,0.010749,7.874561,-0.000000,7.874561
29 Feb 2024 03:41:00.000,-5412.535593,3467.743763,12.527518,-4.248024,-6.630452,0.010190,7.874561,-0.000000,7.874561
29 Feb 2024 03:41:30.000,-5536.679824,3265.877726,12.825620,-4.000736,-6.782531,0.009617,7.874561,-0.000000,7.874561
29 Feb 2024 03:42:00.000,-5653.298821,3059.572839,13.106289,-3.748010,-6.925391,0.009032,7.874561,-0.000000,7.874561
29 Feb 2024 03:42:30.000,-5762.234080,2849.109503,13.369145,-3.490190,-7.058839,0.008434,7.874561,-0.000000,7.874561
29 Feb 2024 03:43:00.000,-5863.337542,2634.773772,13.613830,-3.227626,-7.182692,0.007824,7.874561,-0.000000,7.874561
29 Feb 2024 03:43:30.000,-5956.471789,2416.856961,13.840012,-2.960676,-7.296784,0.007204,7.874561,-0.000000,7.874561
29 Feb 2024 03:44:00.000,-6041.510239,2195.655255,14.047383,-2.689701,-7.400957,0.006574,7.874561,-0.000000,7.874561
29 Feb 2024 03:44:30.000,-6118.337309,1971.469302,14.235661,-2.415071,-7.495072,0.005936,7.874561,-0.000000,7.874561
29 Feb 2024 03:45:00.000,-6186.848580,1744.603807,14.404591,-2.137158,-7.578999,0.005289,7.874561,-0.000000,7.874561
29 Feb 2024 03:45:30.000,-6246.950934,1515.367116,14.553942,-1.856341,-7.652626,0.004635,7.874561,-0.000000,7.874561
29 Feb 2024 03:46:00.000,-6298.562683,1284.070799,14.683513,-1.573000,-7.715851,0.003974,7.874561,-0.000000,7.874561
29 Feb 2024 03:46:30.000,-6341.613677,1051.029224,14.793126,-1.287522,-7.768589,0.003309,7.874561,-0.000000,7.874561
29 Feb 2024 03:47:00.000,-6376.045403,816.559133,14.882633,-1.000293,-7.810769,0.002639,7.874561,-0.000000,7.874561
29 Feb 2024 03:47:30.000,-6401.811063,580.979207,14.951912,-0.711705,-7.842332,0.001965,7.874561,-0.000000,7.874561
29 Feb 2024 03:48:00.000,-6418.875639,344.609637,15.000869,-0.422150,-7.863237,0.001288,7.874561,-0.000000,7.874561
29 Feb 2024 03:48:30.000,-6427.215935,107.771687,15.029437,-0.132021,-7.873454,0.000610,7.874561,0.000000,7.874561
29 Feb 2024 03:49:00.000,-6426.820616,-129.212741,15.037579,0.158288,-7.872969,-0.000069,7.874561,0.000000,7.874561
29 Feb 2024 03:49:30.000,-6417.690220,-366.021549,15.025281,0.448381,-7.861785,-0.000748,7.874561,0.000000,7.874561
29 Feb 2024 03:50:00.000,-6399.837156,-602.332874,14.992562,0.737865,-7.839914,-0.001426,7.874561,0.000000,7.874561
29 Feb 2024 03:50:30.000,-6373.285689,-837.825533,14.939466,1.026346,-7.807388,-0.002102,7.874561,0.000000,7.874561
29 Feb 2024 03:51:00.000,-6338.071908,-1072.179453,14.866064,1.313432,-7.764251,-0.002775,7.874561,0.000000,7.874561
29 Feb 2024 03:51:30.000,-6294.243673,-1305.076110,14.772457,1.598733,-7.710561,-0.003445,7.874561,0.000000,7.874561
29 Feb 2024 03:52:00.000,-6241.860553,-1536.198960,14.658772,1.881861,-7.646390,-0.004109,7.874561,0.000000,7.874561
29 Feb 2024 03:52:30.000,-6180.993747,-1765.233869,14.525163,2.162432,-7.571827,-0.004768,7.874561,0.000000,7.874561
29 Feb 2024 03:53:00.000,-6111.725981,-1991.869543,14.371813,2.440063,-7.486973,-0.005421,7.874561,0.000000,7.874561
29 Feb 2024 03:53:30.000,-6034.151402,-2215.797948,14.198928,2.714378,-7.391943,-0.006066,7.874561,0.000000,7.874561
29 Feb 2024 03:54:00.000,-5948.375445,-2436.714728,14.006745,2.985003,-7.286866,-0.006703,7.874561,0.000000,7.874561
29 Feb 2024 03:54:30.000,-5854.514695,-2654.319624,13.795525,3.251572,-7.171885,-0.007331,7.874561,0.000000,7.874561
29 Feb 2024 03:55:00.000,-5752.696722,-2868.316874,13.565554,3.513721,-7.047156,-0.007949,7.874561,0.000000,7.874561
29 Feb 2024 03:55:30.000,-5643.059914,-3078.415623,13.317146,3.771094,-6.912849,-0.008556,7.874561,0.000000,7.874561
29 Feb 2024 03:56:00.000,-5525.753285,-3284.330313,13.050637,4.023342,-6.769146,-0.009152,7.874561,0.000000,7.874561
29 Feb 2024 03:56:30.000,-5400.936273,-3485.781072,12.766391,4.270121,-6.616243,-0.009735,7.874561,0.000000,7.874561
29 Feb 2024 03:57:00.000,-5268.778525,-3682.494097,12.464793,4.511097,-6.454348,-0.010305,7.874561,0.000000,7.874561
29 Feb 2024 03:57:30.000,-5129.459664,-3874.202024,12.146253,4.745941,-6.283680,-0.010861,7.874561,0.000000,7.874561
29 Feb 2024 03:58:00.000,-4983.169046,-4060.644290,11.811205,4.974335,-6.104471,-0.011402,7.874561,0.000000,7.874561
29 Feb 2024 03:58:30.000,-4830.105504,-4241.567490,11.460103,5.195968,-5.916966,-0.011927,7.874561,0.000000,7.874561
29 Feb 2024 03:59:00.000,-4670.477076,-4416.725722,11.093426,5.410538,-5.721418,-0.012437,7.874561,0.000000,7.874561
29 Feb 2024 03:59:30.000,-4504.500723,-4585.880917,10.711670,5.617755,-5.518094,-0.012929,7.874561,0.000000,7.874561
29 Feb 2024 04:00:00.000,-4332.402032,-4748.803167,10.315356,5.817337,-5.307270,-0.013404,7.874561,0.000000,7.874561
29 Feb 2024 04:00:30.000,-4154.414914,-4905.271033,9.905021,6.009012,-5.089233,-0.013861,7.874561,0.000000,7.874561
29 Feb 2024 04:01:00.000,-3970.781281,-5055.071850,9.481224,6.192519,-4.864278,-0.014299,7.874561,0.000000,7.874561
29 Feb 2024 04:01:30.000,-3781.750722,-5198.002017,9.044540,6.367610,-4.632712,-0.014717,7.874561,0.000000,7.874561
29 Feb 2024 04:02:00.000,-3587.580158,-5333.867267,8.595564,6.534047,-4.394850,-0.015115,7.874561,0.000000,7.874561
29 Feb 2024 04:02:30.000,-3388.533498,-5462.482938,8.134904,6.691602,-4.151014,-0.015493,7.874561,0.000000,7.874561
29 Feb 2024 04:03:00.000,-3184.881280,-5583.674220,7.663188,6.840063,-3.901537,-0.015850,7.874561,0.000000,7.874561
29 Feb 2024 04:03:30.000,-2976.900298,-5697.276397,7.181057,6.979227,-3.646756,-0.016185,7.874561,0.000000,7.874561
29 Feb 2024 04:04:00.000,-2764.873232,-5803.135063,6.689165,7.108905,-3.387019,-0.016498,7.874561,0.000000,7.874561
29 Feb 2024 04:04:30.000,-2549.088262,-5901.106340,6.188182,7.228921,-3.122679,-0.016789,7.874561,0.000000,7.874561
29 Feb 2024 04:05:00.000,-2329.838672,-5991.057069,5.678788,7.339111,-2.854094,-0.017057,7.874561,0.000000,7.874561
29 Feb 2024 04:05:30.000,-2107.422459,-6072.864993,5.161675,7.439327,-2.581631,-0.017302,7.874561,0.000000,7.874561
29 Feb 2024 04:06:00.000,-1882.141922,-6146.418922,4.637547,7.529431,-2.305658,-0.017523,7.874561,-0.000000,7.874561
